id,time,created_at,from_user_name,text,filter_level,possibly_sensitive,withheld_copyright,withheld_scope,truncated,retweet_count,favorite_count,lang,to_user_name,in_reply_to_status_id,quoted_status_id,source,location,lat,lng,from_user_id,from_user_realname,from_user_verified,from_user_description,from_user_url,from_user_profile_image_url,from_user_utcoffset,from_user_timezone,from_user_lang,from_user_tweetcount,from_user_followercount,from_user_friendcount,from_user_favourites_count,from_user_listed,from_user_withheld_scope,from_user_created_at
996878287610761217,1526509279,2018-05-16T22:21:19Z,pkcloudniner,"RT @DarkHorseComics: ICYMI: Dark Horse is pleased to announce The Legend of Zelda™: Breath of the Wild—Creating a Champion art book, out this November! The ultimate companion to the video game features sketches, illustrations, & cover by Takumi Wada; more: https://t.co/8zcWQmBFIX @NintendoAmerica https://t.co/51METQRG1w",none,NA,NA,NA,NA,980,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","North Carolina, USA",NA,NA,4779383669,Hannah💫,0,"constant charisma-caster,  defender of bards,  writes stuff sometimes",NA,http://pbs.twimg.com/profile_images/929458153573535744/4XOFnerS_normal.jpg,NA,NA,en,2631,42,102,4407,2,NA,2016-01-12T01:02:40Z
996878310092177408,1526509284,2018-05-16T22:21:24Z,michellesanver,"@ChristianRiesen @agentbizzle Well... I invested my old Zelda savings into the new currency. Think it’s the smarter way, we’ll see.",none,NA,NA,NA,NA,0,1,en,ChristianRiesen,996873729740296202,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zürich,NA,NA,141324051,Michelle 🐘🐉,0,"Proud mother who implements huggable. I live and breathe Open Source, while working at @Liip.   Symfony, Neo4j and GoLang. 💚   Symfony CARE team member.",https://t.co/TJO4GCtJ6m,http://pbs.twimg.com/profile_images/970353273852055554/c6Odf_XW_normal.jpg,7200,Amsterdam,en,11719,4853,588,10801,237,NA,2010-05-07T19:47:11Z
996878325489524736,1526509288,2018-05-16T22:21:28Z,Marlon_Zelda,誰でも可愛くなれる💛　ガチ両声類講座【入門編】 https://t.co/rLEWPavx16 vía @YouTube,none,0,NA,NA,NA,0,0,ja,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Mexico,NA,NA,165844560,Marlon (Alucard),0,#HailGrasaSDLG familia @poisonous_kiss_ @Kana_Kasazumi @Rox_y_18 @Sempaii_kunn @OzuniScarlet @Sepu_55 @rolsinlimites @maurospider  @Shichibukai1071  @NeosMagma1,https://t.co/ozNxCEyG7o,http://pbs.twimg.com/profile_images/993355039069691904/8k4aIQ06_normal.jpg,-18000,Central Time (US & Canada),es,40601,921,4248,44194,1,NA,2010-07-12T17:54:53Z
996878332305330177,1526509290,2018-05-16T22:21:30Z,gallardoquino,"me  gustaría que tener el juego de Zelda Breathe of the Wild porque  seria mi primero juego, también le tengo muchas ganas de experimentar la nueva jugabilidad y tener la Nintendo Switch #AbreTuMenteASwitch @NintendoES",none,NA,NA,NA,NA,0,1,es,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NA,NA,NA,908405179,Ryuzaki Gallardo,0,"Soy Otaku, Gemer  🤟🎮🇯🇵",NA,http://pbs.twimg.com/profile_images/948314816690688000/ntRlGd-B_normal.jpg,-21600,Central America,es,404,10,78,506,0,NA,2012-10-27T16:04:18Z
996878334591229953,1526509290,2018-05-16T22:21:30Z,aprildancer416,@HeWhoLovesWords Zelda need not worry...she's a beauty!!!,none,NA,NA,NA,NA,0,1,en,HeWhoLovesWords,996836545578618886,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","New York, USA",NA,NA,835314376856977412,Mary-Ann Colandrea,0,"Soul of a gypsy and heart of a hippie, animal lover, vegetarian, believer in equality, and proud Democrat",NA,http://pbs.twimg.com/profile_images/844678925326405632/0VUQ9fhC_normal.jpg,NA,NA,en,1309,140,121,6366,0,NA,2017-02-25T02:24:01Z
996878395345530880,1526509305,2018-05-16T22:21:45Z,ThighOfBri,"So on the eve of the eve of the Zelda musou game getting a re-release, my question is what is it going to take to get a @PowerRangers version? C'mon Hasbro, you already have the plot/excuse in Shattered Grid. Make it happen.",none,NA,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",UT,NA,NA,371105898,Brian Gutierrez,0,I'd like to poison your mind. With wrong ideas that appeal to you though I am not unkind.,NA,http://pbs.twimg.com/profile_images/431917132259917824/wY1OWt_F_normal.png,-21600,Mountain Time (US & Canada),en,7842,136,814,180,4,NA,2011-09-10T06:15:44Z
996878397342175233,1526509305,2018-05-16T22:21:45Z,BoostStreamer,RT @TestyShift: !!! Remember we are streaming at 6:00pm PST !!!  https://t.co/HibzMbMBco  #twitch #twitchtv #lurkforce #teamb42 #streamersconnected #smallstreamersunited #teamgodvek #fortnite #zelda #TwitchReTweets #TwitchOnline #KillerB07 #twitchkittens,none,0,NA,NA,NA,12,0,en,NA,NA,NA,"<a href=""Https://twitter.com/streamboostt"" rel=""nofollow"">Boostboost</a>",NA,NA,NA,985734995946778625,BoostStreamer,0,@BoostStreamer is your newest friend because it's a robot that sends real people to your @Twitch stream. #BoostStreamer is judge free and coded for positivity.,https://t.co/q5PZeKl1TX,http://pbs.twimg.com/profile_images/985739288531714048/3WvtFJ7p_normal.jpg,NA,NA,en,3579,185,70,55,2,NA,2018-04-16T04:21:51Z
996878402631192577,1526509306,2018-05-16T22:21:46Z,zukoe,"q si vamos a pelar a la comic con.... obvioooooo  KUCHITRIL 175 by https://t.co/13e5TxZlix en https://t.co/ao02VXoPUH Miercoles 16 de Mayo 2018: 20~21hrs Animado por @zukoe, @klaha_oz, @mi2ri, @zelda_satine  Comentaremos los eventos de... https://t.co/rH8I0wdn0q",none,0,NA,NA,NA,0,0,es,NA,NA,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",Santiago de Chile,NA,NA,27696018,zukoe,0,VJ ; CEO elbeso.cl partymonster.cl ; promover musica y eventos es la idea; tech fan; ñoño 100%; + + +,https://t.co/79WPvVxzWl,http://pbs.twimg.com/profile_images/567147228578340864/c7Tr6t-l_normal.jpeg,-14400,Santiago,es,74094,1816,1367,2184,90,NA,2009-03-30T18:18:31Z
996878407521665024,1526509308,2018-05-16T22:21:48Z,RazerxpYugioh,I liked a @YouTube video https://t.co/6oYXaazrdm Misae Suma Shrine: Zelda Breath of the Wild walkthrough,none,0,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",NA,NA,NA,1000316124,kevin tyson,0,NA,NA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,-25200,Pacific Time (US & Canada),en,13335,16,9,6,7,NA,2012-12-09T22:20:41Z
996878424487669763,1526509312,2018-05-16T22:21:52Z,Carpoem_,I added a video to a @YouTube playlist https://t.co/70R753gxIw Perfect Day Legend Of Zelda Mix | Lo fi Hip Hop (re upload),none,0,NA,NA,NA,0,5,en,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",United States,NA,NA,958520065204289536,Shell,0,Hello! I’m a gal trying to stream some video games. Follow my twitch or just come say hello :)! : 🐐✨ Twitch : https://t.co/6CFwl2ZoBq,NA,http://pbs.twimg.com/profile_images/994883214471843840/c0N3edVD_normal.jpg,NA,NA,en,383,272,227,1105,2,NA,2018-01-31T01:59:26Z
996878441390600192,1526509316,2018-05-16T22:21:56Z,StacyRyanWrites,"@HireMeImFunny Whatever, Zelda.",none,NA,NA,NA,NA,0,1,en,HireMeImFunny,996877296127619073,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","California, USA",NA,NA,4382939474,Stacy Ryan,0,Opinions are my own and generally based on that day's mood.,NA,http://pbs.twimg.com/profile_images/843964490081230849/htm3NFxT_normal.jpg,NA,NA,en,5138,1382,3367,24630,18,NA,2015-11-28T00:49:23Z
996878558579580928,1526509344,2018-05-16T22:22:24Z,Zelda_Game,10 Craziest Video Game Theories https://t.co/dD5zUJ1ofP https://t.co/dw63zJPccc,none,0,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","San Francisco, CA",NA,NA,582674507,Zelda Game,0,I love the Legend of Zelda! Follow me - I auto follow back :),NA,http://pbs.twimg.com/profile_images/378800000481837783/4b0da63801b08f5c55a795d14a6df432_normal.jpeg,10800,Baghdad,en,496593,63124,47778,6,392,NA,2012-05-17T11:13:35Z
996878601646620672,1526509354,2018-05-16T22:22:34Z,8BitShark_,"RT @NintendoAmerica: In Adventure Mode of #HyruleWarriors: Definitive Edition, battle it out on 10 different maps inspired by the original Legend of Zelda overworld to unlock characters and get powerful weapons! https://t.co/eVYaQiPZ2X",none,NA,NA,NA,NA,224,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gig Harbor, WA",NA,NA,3168167509,Alex Charbonneau,0,It's actually pixelated.,NA,http://pbs.twimg.com/profile_images/815327665670340608/ubtgPAXZ_normal.jpg,NA,NA,en,8536,121,697,31421,9,NA,2015-04-23T02:33:07Z
996878669325963264,1526509370,2018-05-16T22:22:50Z,royalmcpoyle,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",the dumpster,NA,NA,14589195,tina t.t. showbiz,0,good at washing cars. morality idk | john carter: america’s other sweetheart,NA,http://pbs.twimg.com/profile_images/992461449216823296/F7f2oSmO_normal.jpg,-18000,Central Time (US & Canada),en,44755,53,444,8615,2,NA,2008-04-29T19:15:45Z
996878710035886080,1526509380,2018-05-16T22:23:00Z,amiandtea,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,930735271,anna leigh 🦊🐧,0,"[she/her] I make things out of string, what's your superpower? Queen of the pep talk, twitch affiliate, ♿👩‍💻🎮🐑",https://t.co/LJdZ4xZBki,http://pbs.twimg.com/profile_images/967008754066739200/swWhH2i2_normal.jpg,-25200,Pacific Time (US & Canada),en,13412,297,550,52995,2,NA,2012-11-06T23:10:27Z
996878778033954816,1526509396,2018-05-16T22:23:16Z,CreepyKawaiiUni,#girlgamer #nintendoswitch #xenobladechronicles #supermarioodyssey #gaming #splatoon2 #twitchgirl #streamergirl #nintendo #youtubegaming #supermario #breathofthewild #zelda #detectivepikachu #nintendo3ds #chillstream #pikachu #pokemon via https://t.co/hJpUZUO8OG,none,0,NA,NA,NA,1,0,und,NA,NA,NA,"<a href=""https://restream.io/"" rel=""nofollow"">Restream.io</a>",HYRULE,NA,NA,795867925823496192,CreepyKawaiiUnicorn,0,"GIRL GAMER :) All things Cute, Creepy and Geeky!",https://t.co/rxpz7Cc9kq,http://pbs.twimg.com/profile_images/851540095400390657/5sPhWDK5_normal.jpg,NA,NA,en,1671,279,171,804,2,NA,2016-11-08T05:57:54Z
996878785092898817,1526509398,2018-05-16T22:23:18Z,celialanuza23,RT @hunty_bunches: when i play as zelda in smash bros and just spam teleport https://t.co/yZ3X1QYxtk,none,0,NA,NA,NA,698,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,991902761259167745,celia,0,yag,NA,http://pbs.twimg.com/profile_images/998062529006915584/O5-XzyWl_normal.jpg,NA,NA,en,790,42,201,1700,0,NA,2018-05-03T04:50:21Z
996878791925317632,1526509399,2018-05-16T22:23:19Z,richardmiix_gam,RT @ClubNintendoMex: El libro #TheLegendOfZelda: #MasterWorks llegará a América de la mano de una famosa editora de cómics. #CNnoticia https://t.co/SmS2376LxW https://t.co/JFnhXNHQb3,none,NA,NA,NA,NA,25,0,es,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",cuernavaca morelos,NA,NA,344173598,richardmiix gameplay,0,gamplays de videojuegos con el mejor idioma del mundo mexicano,http://t.co/JwBCgKsYSE,http://pbs.twimg.com/profile_images/650383201613910016/c-xlWmkE_normal.jpg,-18000,Mexico City,es,1846,31,144,324,2,NA,2011-07-28T17:10:18Z
996878800855097344,1526509401,2018-05-16T22:23:21Z,MachoJeff79,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NA,NA,NA,833316083712995333,MachoJeff,0,NA,NA,http://pbs.twimg.com/profile_images/989820065901002752/teSRAFvj_normal.jpg,NA,NA,en,1939,23,105,201,1,NA,2017-02-19T14:03:31Z
996878843112775683,1526509411,2018-05-16T22:23:31Z,Sean_InTheCut,"RT @visecs: I’m so high that I found a bottle of juice in my room and did the Zelda shit...  You know when Link finds a new item he can use and he holds it over his head and that jingle plays?   Yeah, I held the juice over my head and went BAAA DAAA DAAA DAAAAAAAAA!!   Help me https://t.co/W0cMXx7GHm",none,NA,NA,NA,NA,99,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Baltimore,NA,NA,2788255629,Sean the Don 🐉⛩📿,0,WTT | it'd be better if you ignored me | 🤷🏽‍♂️ | PSN: Sean_VII_ |,NA,http://pbs.twimg.com/profile_images/994631100411588608/eLdJPPWg_normal.jpg,-25200,Pacific Time (US & Canada),en,38205,330,202,31200,7,NA,2014-09-28T00:47:04Z
996878862532263937,1526509416,2018-05-16T22:23:36Z,Triptych229,"RT @PirateMonkE13: Sorry for the delay, but I am now live with The Legend of Zelda: Four Swords Adventure!  https://t.co/LWOmBK4lAy",none,0,NA,NA,NA,3,0,en,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",California,NA,NA,82469526,''Trey Wilson'',0,Christian Gamer; Prince of Pwnage; Wayward Son.   Spes est vigiliam et somnium.   ''Trey Wilson'' is just an alias.,http://t.co/2fWxaCX0RK,http://pbs.twimg.com/profile_images/986370657880457216/O2KvGK0D_normal.jpg,-25200,Pacific Time (US & Canada),en,9633,209,343,19,11,NA,2009-10-14T22:09:29Z
996878872921690112,1526509419,2018-05-16T22:23:39Z,notnico7,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hude, Germany",NA,NA,2293994813,Nico,0,Professional fat guy/food lover.,NA,http://pbs.twimg.com/profile_images/425336631630241792/KJMXIk_8_normal.jpeg,7200,Berlin,de,832,49,358,5597,0,NA,2014-01-20T18:30:16Z
996878894673420294,1526509424,2018-05-16T22:23:44Z,mikeharmon0124,I liked a @YouTube video https://t.co/T4xwktRrUo Zelda VS Peach | DEATH BATTLE!,none,0,NA,NA,NA,0,0,en,NA,NA,NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",NA,NA,NA,2281220208,RedHeadGamer,0,"Yo what is up guys,  RedHeadGamer here,  I have a Twitter I guess",NA,http://pbs.twimg.com/profile_images/954936903782060033/zNcVPYct_normal.jpg,NA,NA,en,170,3,22,41,0,NA,2014-01-07T22:03:31Z
996878945638322178,1526509436,2018-05-16T22:23:56Z,WaddlingHag,ahhh i finally got all the divine beasts in zelda,none,NA,NA,NA,NA,0,1,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","College Station, TX",NA,NA,222154285,Mary-Clare,0,i want dwayne the rock johnson to slam dunk me into a garbage can. aggie owned & operated.,NA,http://pbs.twimg.com/profile_images/971178221659189248/wdNwp1uy_normal.jpg,-18000,Central Time (US & Canada),en,63235,449,230,81352,15,NA,2010-12-02T16:23:07Z
996878961920524288,1526509440,2018-05-16T22:24:00Z,SandraSprecker,RT @MostFamousQuote: Zelda Fitzgerald https://t.co/NIUo3Si7TD,none,0,NA,NA,NA,34,0,cy,NA,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,NA,730796131840450560,Sandra M Sprecker,0,NA,NA,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,NA,NA,en,9407,47,27,20,8,NA,2016-05-12T16:25:50Z
996878963308990465,1526509440,2018-05-16T22:24:00Z,Kitty_zelda,RT @Pouyalilpou: damn I love Ghostemane so much,none,NA,NA,NA,NA,811,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SUMMONERS RIFT,NA,NA,597001804,blank,0,NA,https://t.co/s67QfeE1cL,http://pbs.twimg.com/profile_images/996554572159107073/q8_ulD-P_normal.jpg,NA,NA,en,3582,314,171,1159,3,NA,2012-06-02T02:16:45Z
996878972221702144,1526509442,2018-05-16T22:24:02Z,zelda_73,今日めっちゃフォロワーとフォローが減る夢見た 特にどうも思わなかったけど← あー減ってるなー録画しとこwって感じだった,none,NA,NA,NA,NA,0,0,ja,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ちゃっしーの帰りを待つだの,NA,NA,3039732866,❤💔💔💔だの💔💔💔💔,0,どうも！だのと申します😊 ★お別れはブロ解でお願いします。リムるのはやめてくだちい🙏あんまり無理しないでね ★イカ垢→ @nanodano_73,https://t.co/z7MqAwrJGP,http://pbs.twimg.com/profile_images/988788996380622848/jDfg97zo_normal.jpg,NA,NA,ja,46977,694,618,35027,50,NA,2015-02-24T14:21:11Z
996878979129921536,1526509444,2018-05-16T22:24:04Z,Pixie_Zelda,@Mrs_Bob_Here @Scribblology  https://t.co/EUXb1F7UK8,none,0,NA,NA,NA,0,2,und,Mrs_Bob_Here,996863030288879616,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lancashire, UK",NA,NA,3406163788,Pixie 🕹👾🎮,0,32. Opinionated. Misanthropist. Retro Gamer. Bookworm. Movie Addict. Living with Mental Health + Autism. Star Wars. Marvel/DC. Disney. Studio Ghibli.,https://t.co/k9zwMIdoaz,http://pbs.twimg.com/profile_images/981940962896334848/vWbpYTE1_normal.jpg,NA,NA,en-gb,52165,526,209,90707,4,NA,2015-08-06T19:10:22Z
996878989783453696,1526509446,2018-05-16T22:24:06Z,PaulBlartLOLCop,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,564168457,PaulBlartShortsCop,0,he/him/his. You'll find me in a sea of dreams,NA,http://pbs.twimg.com/profile_images/854129807134793728/SGqdZ4r5_normal.jpg,-14400,Eastern Time (US & Canada),en,30431,360,484,34613,7,NA,2012-04-27T00:41:46Z
996879012784992256,1526509452,2018-05-16T22:24:12Z,azedi,Tim and my poodle Zelda go take turns. He's the lady charmer. 😆😆 https://t.co/2F1i9NfjTm,none,0,NA,NA,NA,0,0,en,NA,NA,996640130898243584,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,NA,47446843,Julz,0,Less is more,http://t.co/Mdih6yQ6sr,http://pbs.twimg.com/profile_images/990274445955731457/rk2XKTno_normal.jpg,NA,NA,en,41173,1108,550,129,14,NA,2009-06-15T21:15:38Z
996879014575853569,1526509452,2018-05-16T22:24:12Z,Raven15769,"But I never bought Corrin DLC so I never will be able to play as them unless Smash Switch has them.  Please Smash Switch have Lucina and Corrin, also Zelda",none,NA,NA,NA,NA,0,0,en,Raven15769,996878822212489217,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","California, USA",NA,NA,736225105492115456,♀Raven🦇🐟❄️,0,"Call me Raven, your Big Sister Raven",NA,http://pbs.twimg.com/profile_images/996234678418862080/8iopGhJg_normal.jpg,-25200,Pacific Time (US & Canada),en,4577,19,150,732,1,NA,2016-05-27T15:58:38Z
996879147250012160,1526509484,2018-05-16T22:24:44Z,ScottyAtch,Waiting for the FPS Zelda anthology to drop... https://t.co/x592HXv3Ws,none,0,NA,NA,NA,0,1,en,NA,NA,994247875260567552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ottawa, ON",NA,NA,297605165,Scott Atchison,0,Exiled King of Zembla,NA,http://pbs.twimg.com/profile_images/378800000153398183/1e1e586aa2e33c04498d788bce4c3461_normal.jpeg,-14400,Eastern Time (US & Canada),en,167,49,321,9,2,NA,2011-05-12T19:55:07Z
996879182104748033,1526509492,2018-05-16T22:24:52Z,FunhouseWGTN,"https://t.co/ipjkpSpPMk April, Jamie, Mimi, Sable, Zelda, Marcie, Sammie, 3pm Alex, Adriana, Dusty, Asher, Giselle, 6.30 Katie https://t.co/oe6CbkYmZT",none,0,NA,NA,NA,0,5,fr,NA,NA,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Wellington, New Zealand",NA,NA,723272306,Funhouse Wellington,0,New Zealand's Premier House of Fun and Fantasy.,http://t.co/yh7MjpbwxF,http://pbs.twimg.com/profile_images/709973269454135297/uO9rGkk9_normal.jpg,NA,NA,en,2349,766,188,50,2,NA,2012-07-29T03:11:07Z
996879200798814213,1526509497,2018-05-16T22:24:57Z,SilvaNGold419,"RT @agentbizzle: By 35, you should have at least one save file in every Zelda game, according to retirement experts.",none,NA,NA,NA,NA,4342,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",you know where I be at,NA,NA,1156078160,Jason Silva,0,NA,NA,http://pbs.twimg.com/profile_images/444531240532582400/PXkD1vzC_normal.jpeg,NA,NA,en,8548,38,188,9912,0,NA,2013-02-07T05:05:19Z
996879236177760256,1526509505,2018-05-16T22:25:05Z,Pixie_Zelda,"@retrotap You’re welcome, I can’t remember the age rating but as I said I’d recommend watching it yourself first and make your own judgement as to if your children could handle it or maybe save it until they’re a bit older if you don’t",none,NA,NA,NA,NA,0,1,en,retrotap,996859048199901184,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lancashire, UK",NA,NA,3406163788,Pixie 🕹👾🎮,0,32. Opinionated. Misanthropist. Retro Gamer. Bookworm. Movie Addict. Living with Mental Health + Autism. Star Wars. Marvel/DC. Disney. Studio Ghibli.,https://t.co/k9zwMIdoaz,http://pbs.twimg.com/profile_images/981940962896334848/vWbpYTE1_normal.jpg,NA,NA,en-gb,52165,526,209,90707,4,NA,2015-08-06T19:10:22Z
996879249285046272,1526509508,2018-05-16T22:25:08Z,modgrl,tenho 3 Zelda pra finalizar e cadê a vontade? Nem lembro mais o q e pra fazer. Melhor começar td de novo 😗,none,NA,NA,NA,NA,0,0,pt,NA,NA,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Brasil,NA,NA,23071282,Ariana Monteiro,0,🍃🌸⭐️🔮🌙☀️🌈✨ amo o universo e tudo que o compõe. HARMONIA E PAZ 🎼,https://t.co/exjY8SGyjO,http://pbs.twimg.com/profile_images/993696472217669633/pJ2IK4ql_normal.jpg,-10800,Brasilia,en,87051,540,423,8367,20,NA,2009-03-06T14:46:18Z
996879251239526400,1526509509,2018-05-16T22:25:09Z,crispi08,@MrKase_es Me gusta esta carcasa de #Zelda #Markase  y a vosotros? @daviiiiiiii8 @FFrago69 @evamar9111 @JoseMariaGuinea https://t.co/1DOfsZXHyN,none,0,NA,NA,NA,0,5,es,MrKase_es,996793472358207488,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",España,NA,NA,169642036,Alberto Bayón,0,"#TechnicalSystems #Gadgets #SocialNetwork Apasionado por la Tecnología, Gadgets, RRSS, Fotografía, Games.",NA,http://pbs.twimg.com/profile_images/872913639954673664/f290Br4d_normal.jpg,NA,NA,es,189945,3773,4868,249238,223,NA,2010-07-22T20:43:45Z
996879303789887489,1526509521,2018-05-16T22:25:21Z,ghostlyseeris,RT @ZeronisART: Portrait piece of #zelda ⭐️❤️ #nintendo https://t.co/WDEmSdk6dG,none,0,NA,NA,NA,1561,0,en,NA,NA,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",池袋,NA,NA,959325286163660800,🔞,0,悲しみをこえて。 誰にも見せられない 傷を隠したまま ずっと。,NA,http://pbs.twimg.com/profile_images/995926408433053696/WxhNaos9_normal.jpg,NA,NA,en,833,10,117,1586,0,NA,2018-02-02T07:19:06Z
996879372358508544,1526509538,2018-05-16T22:25:38Z,Pixie_Zelda,@Paul_Brain I hope so and yea I feel like I’m 80 because I always have back pain and joint aches in general every day,none,NA,NA,NA,NA,0,0,en,Paul_Brain,996859823227654146,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lancashire, UK",NA,NA,3406163788,Pixie 🕹👾🎮,0,32. Opinionated. Misanthropist. Retro Gamer. Bookworm. Movie Addict. Living with Mental Health + Autism. Star Wars. Marvel/DC. Disney. Studio Ghibli.,https://t.co/k9zwMIdoaz,http://pbs.twimg.com/profile_images/981940962896334848/vWbpYTE1_normal.jpg,NA,NA,en-gb,52165,526,209,90707,4,NA,2015-08-06T19:10:22Z
996879381757812736,1526509540,2018-05-16T22:25:40Z,samtheshewolf,RT @SketchWakusei: Zelda: *Facepalm* https://t.co/BrOh6RKY5o,none,0,NA,NA,NA,281,0,et,NA,NA,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",NA,NA,NA,2266796402,sam,0,"Artist, anime lover, bookworm, & gamer.",NA,http://pbs.twimg.com/profile_images/944014710986350592/CJsWhtRc_normal.jpg,-25200,Pacific Time (US & Canada),en,395,3,86,1200,1,NA,2013-12-29T03:30:10Z
996879428566347776,1526509551,2018-05-16T22:25:51Z,Checkmated_,RT @chokaway: OUA MAIS IL EST COMPLÈTEMENT FOU CE ZELDA IL RENTRE DANS LES MURS ??? https://t.co/eLaFy60DAS,none,0,NA,NA,NA,5,0,fr,NA,NA,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Computer Room,NA,NA,950067709634646016,Chec,0,talking about Sonic and some shit like that,https://t.co/qmopP1TfvH,http://pbs.twimg.com/profile_images/984898760621936646/WvlI7_V4_normal.jpg,NA,NA,fr,2512,39,45,2355,1,NA,2018-01-07T18:12:48Z
996879503916982274,1526509569,2018-05-16T22:26:09Z,26396rafagarcia,Es que ese juego me ENCANTABA!!! junto con Zelda era de mis preferidos,none,NA,NA,NA,NA,0,0,es,26396rafagarcia,996878721532473350,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andalucía, Spain",NA,NA,599303060,FEMCO,0,V de Vendetta y Vino                                                      Publicidad y RRPP en la UMA,NA,http://pbs.twimg.com/profile_images/955942680164433921/78xyrq86_normal.jpg,NA,NA,es,2593,174,149,721,0,NA,2012-06-04T14:54:20Z
